Sales Id,Region,Country,Item Type,Sales Channel,Order Priority,,,
3180,Europe,Norway,Snacks,Offline,L,,,
3181,Asia,South Korea,Personal Care,Offline,H,,,
3182,Australia and Oceania,Tonga,Fruits,Offline,M,,,
3183,Europe,Romania,Baby Food,Offline,C,,,
3184,Asia,Nepal,Cosmetics,Offline,L,,,
3185,Europe,Iceland,Snacks,Offline,L,,,
3186,Middle East and North Africa,Jordan,Cereal,Online,L,,,
3187,Europe,Denmark,Snacks,Offline,C,,,
3188,Australia and Oceania,New Zealand,Beverages,Online,H,,,
3189,Asia,Vietnam,Fruits,Online,L,,,
3190,Europe,Cyprus,Meat,Offline,M,,,
3191,Sub-Saharan Africa,Sao Tome and Principe,Vegetables,Online,C,,,
3192,Europe,Poland,Vegetables,Online,L,,,
3193,Sub-Saharan Africa,Ghana,Beverages,Offline,M,,,
3194,Sub-Saharan Africa,Lesotho,Household,Online,H,,,
3195,Europe,Moldova ,Clothes,Offline,H,,,
3196,Australia and Oceania,Tonga,Personal Care,Offline,C,,,
3197,Central America and the Caribbean,Saint Lucia,Cosmetics,Online,L,,,
3198,Australia and Oceania,Tonga,Snacks,Online,L,,,
3199,Europe,Russia,Vegetables,Offline,L,,,
3200,Australia and Oceania,New Zealand,Beverages,Online,C,,,
3201,Middle East and North Africa,Lebanon,Cosmetics,Online,L,,,
3202,Europe,Denmark,Cereal,Online,C,,,
3203,Europe,Italy,Vegetables,Online,H,,,
3204,Sub-Saharan Africa,Kenya,Meat,Online,L,,,
3205,Sub-Saharan Africa,Namibia,Cosmetics,Online,M,,,
3206,Middle East and North Africa,Qatar,Snacks,Online,H,,,
3207,Central America and the Caribbean,Cuba,Snacks,Offline,H,,,
3208,Sub-Saharan Africa,Senegal,Personal Care,Online,M,,,
3209,Australia and Oceania,Kiribati,Vegetables,Online,H,,,
3210,Asia,Mongolia,Cosmetics,Offline,H,,,
3211,Europe,Poland,Cosmetics,Offline,M,,,
3212,Central America and the Caribbean,Dominican Republic,Meat,Offline,H,,,
3213,Australia and Oceania,Fiji,Snacks,Offline,M,,,
3214,Europe,Bosnia and Herzegovina,Vegetables,Offline,M,,,
3215,Europe,Macedonia,Meat,Online,C,,,
3216,Europe,Kosovo,Fruits,Online,C,,,
3217,Middle East and North Africa,Oman,Cereal,Online,L,,,
3218,Europe,Austria,Personal Care,Online,M,,,
3219,Sub-Saharan Africa,Sudan,Cosmetics,Offline,L,,,
3220,Sub-Saharan Africa,Benin,Fruits,Offline,M,,,
3221,Middle East and North Africa,Libya,Cereal,Offline,L,,,
3222,Europe,Poland,Cereal,Offline,M,,,
3223,Middle East and North Africa,Tunisia ,Cosmetics,Offline,C,,,
3224,Sub-Saharan Africa,Mozambique,Personal Care,Offline,H,,,
3225,Europe,Bosnia and Herzegovina,Fruits,Offline,L,,,
3226,Middle East and North Africa,Lebanon,Cereal,Online,M,,,
3227,Australia and Oceania,Australia,Beverages,Online,L,,,
3228,Middle East and North Africa,United Arab Emirates,Personal Care,Online,L,,,
3229,Sub-Saharan Africa,Zambia,Household,Online,M,,,
3230,Australia and Oceania,Kiribati,Snacks,Offline,M,,,
3231,Europe,Bulgaria,Meat,Online,C,,,
3232,Europe,Kosovo,Vegetables,Offline,M,,,
3233,Europe,Moldova ,Meat,Online,M,,,
3234,Asia,Kyrgyzstan,Meat,Offline,L,,,
3235,Sub-Saharan Africa,Mozambique,Fruits,Online,M,,,
3236,Central America and the Caribbean,Jamaica,Cosmetics,Offline,M,,,
3237,Europe,Andorra,Cosmetics,Online,H,,,
3238,Australia and Oceania,Vanuatu,Fruits,Online,C,,,
3239,Sub-Saharan Africa,Seychelles ,Vegetables,Online,M,,,
3240,Europe,Georgia,Fruits,Offline,M,,,
3241,Sub-Saharan Africa,Seychelles ,Clothes,Offline,H,,,
3242,Asia,Turkmenistan,Meat,Online,M,,,
3243,Sub-Saharan Africa,Namibia,Baby Food,Online,H,,,
3244,Asia,Bangladesh,Snacks,Offline,L,,,
3245,Central America and the Caribbean,Costa Rica,Meat,Online,C,,,
3246,Sub-Saharan Africa,Sudan,Fruits,Offline,C,,,
3247,Asia,Vietnam,Vegetables,Offline,H,,,
3248,Australia and Oceania,New Zealand,Cosmetics,Offline,C,,,
3249,Sub-Saharan Africa,Niger,Personal Care,Offline,C,,,
3250,Central America and the Caribbean,Trinidad and Tobago,Snacks,Online,C,,,
3251,Middle East and North Africa,Lebanon,Clothes,Offline,H,,,
3252,Central America and the Caribbean,Saint Lucia,Vegetables,Offline,M,,,
3253,Asia,Kazakhstan,Fruits,Online,C,,,
3254,Sub-Saharan Africa,Sao Tome and Principe,Office Supplies,Online,C,,,
3255,Europe,Luxembourg,Vegetables,Online,M,,,
3256,Europe,Poland,Household,Online,M,,,
3257,Central America and the Caribbean,Guatemala,Snacks,Online,H,,,
3258,Sub-Saharan Africa,Sudan,Vegetables,Online,M,,,
3259,Middle East and North Africa,Iraq,Vegetables,Online,L,,,
3260,Sub-Saharan Africa,Malawi,Vegetables,Online,M,,,
3261,Australia and Oceania,Fiji,Office Supplies,Offline,L,,,
3262,Middle East and North Africa,Afghanistan,Household,Offline,C,,,
3263,Sub-Saharan Africa,Zimbabwe,Baby Food,Offline,M,,,
3264,Asia,Nepal,Household,Online,C,,,
3265,Europe,Moldova ,Cosmetics,Online,M,,,
3266,Asia,Kyrgyzstan,Household,Offline,H,,,
3267,Asia,China,Personal Care,Offline,C,,,
3268,Sub-Saharan Africa,Djibouti,Household,Offline,C,,,
3269,Europe,Spain,Meat,Online,H,,,
3270,Asia,China,Personal Care,Online,M,,,
3271,Sub-Saharan Africa,Uganda,Cosmetics,Offline,H,,,
3272,Asia,Tajikistan,Clothes,Offline,H,,,
3273,North America,United States of America,Meat,Offline,M,,,
3274,Europe,Netherlands,Personal Care,Offline,H,,,
3275,Australia and Oceania,Papua New Guinea,Cereal,Offline,H,,,
3276,Sub-Saharan Africa,Botswana,Cereal,Offline,L,,,
3277,Australia and Oceania,Solomon Islands,Vegetables,Online,L,,,
3278,Sub-Saharan Africa,Djibouti,Baby Food,Offline,M,,,
3279,Central America and the Caribbean,Nicaragua,Meat,Online,C,,,
3280,Sub-Saharan Africa,Liberia,Snacks,Online,C,,,
3281,Middle East and North Africa,Morocco,Office Supplies,Online,L,,,
3282,Europe,Armenia,Beverages,Online,H,,,
3283,Europe,Armenia,Household,Online,L,,,
3284,Sub-Saharan Africa,Sudan,Fruits,Offline,M,,,
3285,Central America and the Caribbean,Saint Kitts and Nevis ,Clothes,Offline,L,,,
3286,Europe,Ukraine,Personal Care,Online,M,,,
3287,Europe,Finland,Snacks,Offline,H,,,
3288,Europe,Georgia,Meat,Online,M,,,
3289,Sub-Saharan Africa,Burkina Faso,Household,Offline,H,,,
3290,Sub-Saharan Africa,Namibia,Vegetables,Offline,H,,,
3291,Middle East and North Africa,Libya,Cereal,Offline,L,,,
3292,Central America and the Caribbean,Guatemala,Beverages,Offline,H,,,
3293,Sub-Saharan Africa,Cote d'Ivoire,Office Supplies,Offline,H,,,
3294,Central America and the Caribbean,Nicaragua,Fruits,Online,M,,,
3295,Europe,Armenia,Snacks,Online,H,,,
3296,Asia,South Korea,Household,Online,M,,,
3297,Middle East and North Africa,Jordan,Cosmetics,Online,L,,,
3298,Europe,Cyprus,Personal Care,Online,M,,,
3299,Australia and Oceania,Tonga,Cereal,Offline,L,,,
3300,Asia,Singapore,Baby Food,Online,H,,,
3301,Europe,San Marino,Cereal,Online,M,,,
3302,Europe,Cyprus,Personal Care,Online,C,,,
3303,Sub-Saharan Africa,Republic of the Congo,Fruits,Online,C,,,
3304,Middle East and North Africa,Algeria,Baby Food,Online,L,,,
3305,Asia,Bangladesh,Meat,Offline,C,,,
3306,Asia,China,Meat,Online,C,,,
3307,Sub-Saharan Africa,South Sudan,Meat,Offline,M,,,
3308,Central America and the Caribbean,Haiti,Cereal,Online,L,,,
3309,Middle East and North Africa,Azerbaijan,Personal Care,Offline,C,,,
3310,Sub-Saharan Africa,Nigeria,Meat,Offline,C,,,
3311,Sub-Saharan Africa,Sudan,Beverages,Offline,C,,,
3312,Sub-Saharan Africa,Swaziland,Fruits,Online,L,,,
3313,Europe,Germany,Meat,Offline,M,,,
3314,Middle East and North Africa,Iraq,Clothes,Online,M,,,
3315,Asia,Turkmenistan,Beverages,Online,L,,,
3316,Europe,Italy,Beverages,Online,H,,,
3317,Asia,Bhutan,Meat,Offline,L,,,
3318,Europe,Montenegro,Personal Care,Offline,L,,,
3319,Asia,Indonesia,Personal Care,Offline,M,,,
3320,Europe,Ukraine,Cosmetics,Offline,M,,,
3321,Europe,Ukraine,Beverages,Offline,M,,,
3322,Asia,Japan,Cereal,Offline,L,,,
3323,Australia and Oceania,Vanuatu,Cosmetics,Offline,H,,,
3324,Sub-Saharan Africa,Burundi,Vegetables,Online,L,,,
3325,Europe,Armenia,Clothes,Offline,C,,,
3326,Europe,Hungary,Household,Offline,L,,,
3327,Europe,Malta,Beverages,Online,M,,,
3328,Europe,Austria,Personal Care,Online,M,,,
3329,Sub-Saharan Africa,Republic of the Congo,Office Supplies,Offline,H,,,
3330,Sub-Saharan Africa,Sao Tome and Principe,Vegetables,Offline,M,,,
3331,Sub-Saharan Africa,Democratic Republic of the Congo,Baby Food,Online,L,,,
3332,Sub-Saharan Africa,Eritrea,Cereal,Online,H,,,
3333,Middle East and North Africa,Qatar,Baby Food,Offline,H,,,
3334,Sub-Saharan Africa,Sudan,Meat,Online,C,,,
3335,Europe,Belarus,Household,Online,M,,,
3336,Europe,Norway,Cereal,Offline,C,,,
3337,Middle East and North Africa,Oman,Snacks,Offline,C,,,
3338,Sub-Saharan Africa,Sierra Leone,Cosmetics,Offline,L,,,
3339,Central America and the Caribbean,Antigua and Barbuda ,Cosmetics,Offline,H,,,
3340,Sub-Saharan Africa,Mauritius ,Snacks,Online,L,,,
3341,Asia,Nepal,Cereal,Online,M,,,
3342,Middle East and North Africa,Oman,Clothes,Online,C,,,
3343,Sub-Saharan Africa,Togo,Household,Offline,M,,,
3344,Middle East and North Africa,Tunisia ,Meat,Online,H,,,
3345,Middle East and North Africa,Yemen,Beverages,Offline,C,,,
3346,Europe,Estonia,Office Supplies,Offline,M,,,
3347,Sub-Saharan Africa,Ethiopia,Office Supplies,Offline,C,,,
3348,Middle East and North Africa,Azerbaijan,Office Supplies,Online,L,,,
3349,Asia,Uzbekistan,Personal Care,Online,C,,,
3350,Central America and the Caribbean,Panama,Vegetables,Offline,C,,,
3351,Europe,Slovenia,Personal Care,Online,C,,,
3352,Australia and Oceania,Federated States of Micronesia,Household,Offline,H,,,
3353,Asia,Taiwan,Vegetables,Offline,H,,,
3354,Europe,Ukraine,Clothes,Online,H,,,
3355,Central America and the Caribbean,Antigua and Barbuda ,Meat,Offline,H,,,
3356,Asia,Cambodia,Meat,Online,L,,,
3357,Central America and the Caribbean,Grenada,Office Supplies,Offline,H,,,
3358,Europe,Ireland,Snacks,Online,L,,,
3359,Europe,Cyprus,Fruits,Offline,C,,,
3360,Sub-Saharan Africa,Kenya,Fruits,Offline,M,,,
3361,Asia,Bhutan,Beverages,Offline,H,,,
3362,Central America and the Caribbean,Saint Lucia,Beverages,Online,M,,,
3363,Middle East and North Africa,Oman,Cosmetics,Offline,H,,,
3364,Central America and the Caribbean,Saint Lucia,Beverages,Online,H,,,
3365,Sub-Saharan Africa,Eritrea,Fruits,Offline,H,,,
3366,Sub-Saharan Africa,Comoros,Cereal,Offline,H,,,
3367,Central America and the Caribbean,Panama,Vegetables,Online,C,,,
3368,Asia,Brunei,Beverages,Offline,H,,,
3369,Middle East and North Africa,Lebanon,Office Supplies,Offline,H,,,
3370,Australia and Oceania,Solomon Islands,Household,Offline,C,,,
3371,Australia and Oceania,Tuvalu,Cosmetics,Offline,H,,,
3372,Europe,Austria,Office Supplies,Online,H,,,
3373,Sub-Saharan Africa,Malawi,Snacks,Offline,H,,,
3374,Sub-Saharan Africa,Seychelles ,Snacks,Offline,C,,,
3375,Sub-Saharan Africa,Burundi,Household,Offline,H,,,
3376,Sub-Saharan Africa,South Sudan,Personal Care,Online,M,,,
3377,Australia and Oceania,Marshall Islands,Personal Care,Offline,M,,,
3378,Sub-Saharan Africa,Ghana,Snacks,Offline,H,,,
3379,Asia,Thailand,Fruits,Online,M,,,
3380,Middle East and North Africa,Kuwait,Household,Offline,C,,,
3381,Asia,Indonesia,Beverages,Online,L,,,
3382,Asia,Nepal,Snacks,Offline,L,,,
3383,Sub-Saharan Africa,Democratic Republic of the Congo,Beverages,Online,L,,,
3384,Central America and the Caribbean,Saint Kitts and Nevis ,Beverages,Online,C,,,
3385,Europe,Serbia,Cosmetics,Online,H,,,
3386,Middle East and North Africa,Turkey,Cereal,Offline,L,,,
3387,Sub-Saharan Africa,South Africa,Cereal,Offline,M,,,
3388,Central America and the Caribbean,Jamaica,Meat,Offline,C,,,
3389,Sub-Saharan Africa,Cape Verde,Vegetables,Offline,L,,,
3390,Central America and the Caribbean,Trinidad and Tobago,Snacks,Offline,L,,,
3391,Australia and Oceania,Tuvalu,Beverages,Offline,L,,,
3392,North America,Mexico,Household,Offline,H,,,
3393,Asia,Laos,Snacks,Online,M,,,
3394,Sub-Saharan Africa,Chad,Fruits,Offline,H,,,
3395,Europe,San Marino,Personal Care,Online,C,,,
3396,Sub-Saharan Africa,Mauritania,Household,Offline,C,,,
3397,Asia,Cambodia,Clothes,Online,M,,,
3398,Sub-Saharan Africa,Malawi,Personal Care,Offline,C,,,
3399,Sub-Saharan Africa,Eritrea,Vegetables,Online,C,,,
3400,Sub-Saharan Africa,Nigeria,Personal Care,Online,H,,,
3401,Australia and Oceania,Nauru,Office Supplies,Offline,C,,,
3402,Europe,Georgia,Baby Food,Online,H,,,
3403,Middle East and North Africa,Kuwait,Office Supplies,Offline,M,,,
3404,Asia,China,Snacks,Offline,L,,,
3405,Europe,Albania,Beverages,Offline,M,,,
3406,Sub-Saharan Africa,Guinea,Clothes,Online,C,,,
3407,Middle East and North Africa,Saudi Arabia,Baby Food,Offline,H,,,
3408,Sub-Saharan Africa,Guinea-Bissau,Office Supplies,Online,L,,,
3409,Europe,Italy,Personal Care,Offline,M,,,
3410,Europe,Poland,Cereal,Offline,C,,,
3411,Europe,Albania,Vegetables,Online,M,,,
3412,Europe,Spain,Clothes,Online,H,,,
3413,Sub-Saharan Africa,Central African Republic,Personal Care,Online,L,,,
3414,Sub-Saharan Africa,Mauritius ,Fruits,Online,L,,,
3415,Sub-Saharan Africa,Comoros,Personal Care,Online,L,,,
3416,Central America and the Caribbean,Grenada,Baby Food,Offline,H,,,
3417,Central America and the Caribbean,Haiti,Cosmetics,Offline,M,,,
3418,Middle East and North Africa,Yemen,Vegetables,Offline,L,,,
3419,Australia and Oceania,New Zealand,Cereal,Offline,C,,,
3420,Europe,Slovakia,Fruits,Offline,L,,,
3421,North America,Mexico,Personal Care,Online,M,,,
3422,Middle East and North Africa,Lebanon,Household,Online,M,,,
3423,Europe,Malta,Beverages,Online,C,,,
3424,Central America and the Caribbean,Belize,Beverages,Offline,C,,,
3425,Sub-Saharan Africa,Tanzania,Beverages,Offline,H,,,
3426,Asia,India,Office Supplies,Offline,L,,,
3427,Europe,Sweden,Vegetables,Offline,C,,,
3428,Middle East and North Africa,Tunisia ,Cereal,Offline,L,,,
3429,Asia,Laos,Personal Care,Offline,H,,,
3430,Middle East and North Africa,Azerbaijan,Snacks,Offline,L,,,
3431,Central America and the Caribbean,Honduras,Household,Online,H,,,
3432,Australia and Oceania,Fiji,Cereal,Online,C,,,
3433,Europe,Romania,Personal Care,Online,L,,,
3434,Australia and Oceania,Vanuatu,Cereal,Offline,H,,,
3435,Middle East and North Africa,Bahrain,Baby Food,Online,H,,,
3436,Asia,China,Baby Food,Offline,C,,,
3437,Europe,Switzerland,Vegetables,Online,C,,,
3438,Australia and Oceania,Federated States of Micronesia,Meat,Offline,M,,,
3439,Central America and the Caribbean,Antigua and Barbuda ,Personal Care,Offline,M,,,
3440,Australia and Oceania,Fiji,Cereal,Offline,L,,,
3441,Central America and the Caribbean,Dominican Republic,Beverages,Offline,L,,,
3442,Europe,Luxembourg,Cosmetics,Offline,M,,,
3443,Middle East and North Africa,Israel,Clothes,Offline,L,,,
3444,Asia,Laos,Household,Offline,H,,,
3445,Asia,Thailand,Personal Care,Online,C,,,
3446,Sub-Saharan Africa,Mauritania,Vegetables,Online,H,,,
3447,Europe,Romania,Personal Care,Offline,H,,,
3448,Sub-Saharan Africa,Namibia,Snacks,Offline,M,,,
3449,Europe,Ukraine,Personal Care,Offline,C,,,
3450,North America,Mexico,Vegetables,Online,L,,,
3451,Sub-Saharan Africa,Mauritania,Fruits,Online,L,,,
3452,Central America and the Caribbean,Jamaica,Snacks,Offline,M,,,
3453,Middle East and North Africa,Bahrain,Cereal,Online,L,,,
3454,Asia,Bhutan,Fruits,Offline,C,,,
3455,Central America and the Caribbean,Honduras,Cosmetics,Online,M,,,
3456,Sub-Saharan Africa,Seychelles ,Baby Food,Online,M,,,
3457,Europe,Serbia,Office Supplies,Offline,C,,,
3458,Central America and the Caribbean,Honduras,Vegetables,Offline,H,,,
3459,Europe,Belgium,Office Supplies,Offline,M,,,
3460,Australia and Oceania,Federated States of Micronesia,Office Supplies,Online,H,,,
3461,Sub-Saharan Africa,South Sudan,Household,Offline,H,,,
3462,Sub-Saharan Africa,Kenya,Snacks,Online,H,,,
3463,Middle East and North Africa,United Arab Emirates,Fruits,Online,L,,,
3464,Europe,Austria,Vegetables,Offline,L,,,
3465,Sub-Saharan Africa,Ethiopia,Cereal,Offline,C,,,
3466,Sub-Saharan Africa,Togo,Baby Food,Online,H,,,
3467,Sub-Saharan Africa,Togo,Beverages,Online,H,,,
3468,Europe,Belarus,Beverages,Online,H,,,
3469,Europe,Switzerland,Baby Food,Online,L,,,
3470,Europe,Italy,Beverages,Offline,C,,,
3471,Central America and the Caribbean,Panama,Meat,Online,H,,,
3472,Europe,Germany,Personal Care,Online,L,,,
3473,Central America and the Caribbean,Barbados,Meat,Offline,H,,,
3474,Central America and the Caribbean,Saint Kitts and Nevis ,Baby Food,Offline,L,,,
3475,Sub-Saharan Africa,Seychelles ,Office Supplies,Offline,H,,,
3476,Sub-Saharan Africa,Togo,Vegetables,Online,H,,,
3477,Europe,Cyprus,Snacks,Offline,L,,,
3478,Asia,Laos,Vegetables,Offline,L,,,
3479,Australia and Oceania,Tuvalu,Clothes,Offline,C,,,
3480,Europe,Cyprus,Meat,Online,L,,,
3481,Middle East and North Africa,Iraq,Fruits,Offline,C,,,
3482,Asia,Maldives,Cereal,Online,M,,,
3483,Europe,Moldova ,Snacks,Offline,C,,,
3484,Asia,China,Fruits,Offline,H,,,
3485,North America,United States of America,Beverages,Online,H,,,
3486,Asia,Maldives,Household,Online,M,,,
3487,Central America and the Caribbean,Dominica,Clothes,Online,H,,,
3488,Europe,Malta,Snacks,Online,L,,,
3489,Sub-Saharan Africa,Nigeria,Cosmetics,Online,H,,,
3490,Europe,Russia,Cereal,Offline,M,,,
3491,Sub-Saharan Africa,Seychelles ,Clothes,Offline,H,,,
3492,Sub-Saharan Africa,Zimbabwe,Office Supplies,Offline,M,,,
3493,Europe,Norway,Cereal,Online,M,,,
3494,Sub-Saharan Africa,Botswana,Household,Online,M,,,
3495,Sub-Saharan Africa,Angola,Cosmetics,Offline,L,,,
3496,Sub-Saharan Africa,Zimbabwe,Vegetables,Online,H,,,
3497,Sub-Saharan Africa,Madagascar,Beverages,Online,L,,,
3498,Asia,Malaysia,Household,Offline,L,,,
3499,Europe,Liechtenstein,Cereal,Offline,L,,,
3500,Sub-Saharan Africa,Mozambique,Clothes,Online,H,,,
3501,Europe,Andorra,Beverages,Online,C,,,
3502,Asia,Myanmar,Fruits,Online,H,,,
3503,Europe,San Marino,Clothes,Online,H,,,
3504,Asia,North Korea,Clothes,Offline,M,,,
3505,Europe,Bosnia and Herzegovina,Vegetables,Online,H,,,
3506,Asia,Thailand,Household,Offline,C,,,
3507,Europe,Bosnia and Herzegovina,Office Supplies,Offline,H,,,
3508,Australia and Oceania,Vanuatu,Clothes,Online,L,,,
3509,Europe,Andorra,Vegetables,Offline,L,,,
3510,Central America and the Caribbean,Dominican Republic,Baby Food,Online,C,,,
3511,Europe,Andorra,Vegetables,Online,C,,,
3512,Asia,Maldives,Beverages,Online,M,,,
3513,Central America and the Caribbean,Guatemala,Cosmetics,Offline,H,,,
3514,Sub-Saharan Africa,Sudan,Household,Offline,H,,,
3515,Sub-Saharan Africa,Mauritania,Household,Online,M,,,
3516,Sub-Saharan Africa,Cameroon,Office Supplies,Offline,M,,,
3517,Sub-Saharan Africa,Central African Republic,Cereal,Offline,C,,,
3518,Europe,Macedonia,Snacks,Online,L,,,
3519,Europe,Croatia,Personal Care,Offline,M,,,
3520,Middle East and North Africa,Syria,Meat,Offline,L,,,
3521,Australia and Oceania,New Zealand,Cosmetics,Online,C,,,
3522,Central America and the Caribbean,El Salvador,Personal Care,Offline,M,,,
3523,Middle East and North Africa,Israel,Office Supplies,Offline,H,,,
3524,Middle East and North Africa,Afghanistan,Vegetables,Offline,M,,,
3525,Sub-Saharan Africa,Madagascar,Clothes,Online,H,,,
3526,Sub-Saharan Africa,Mozambique,Vegetables,Offline,L,,,
3527,Sub-Saharan Africa,Niger,Vegetables,Online,C,,,
3528,Sub-Saharan Africa,Mali,Cosmetics,Online,M,,,
3529,Central America and the Caribbean,Guatemala,Baby Food,Offline,M,,,
3530,Europe,Switzerland,Cosmetics,Offline,M,,,
3531,Sub-Saharan Africa,Benin,Meat,Online,H,,,
3532,Central America and the Caribbean,Jamaica,Fruits,Online,C,,,
3533,Sub-Saharan Africa,Mauritania,Fruits,Offline,H,,,
3534,Asia,Kyrgyzstan,Vegetables,Offline,M,,,
3535,Asia,Nepal,Fruits,Offline,M,,,
3536,Asia,Bhutan,Snacks,Online,C,,,
3537,Sub-Saharan Africa,Mali,Personal Care,Offline,M,,,
3538,Sub-Saharan Africa,Sudan,Cereal,Offline,C,,,
3539,Europe,Switzerland,Clothes,Offline,M,,,
3540,Europe,Greece,Cereal,Online,H,,,
3541,Asia,Bangladesh,Fruits,Online,C,,,
3542,Europe,Ireland,Personal Care,Online,C,,,
3543,Europe,Denmark,Cosmetics,Offline,M,,,
3544,Asia,Philippines,Cosmetics,Online,H,,,
3545,Sub-Saharan Africa,Malawi,Office Supplies,Online,L,,,
3546,Australia and Oceania,Nauru,Cereal,Online,M,,,
3547,Australia and Oceania,Palau,Clothes,Offline,H,,,
3548,Central America and the Caribbean,Jamaica,Vegetables,Offline,L,,,
3549,Central America and the Caribbean,Honduras,Meat,Online,C,,,
3550,Asia,China,Snacks,Offline,L,,,
3551,Sub-Saharan Africa,Mali,Clothes,Online,C,,,
3552,Europe,Estonia,Beverages,Offline,L,,,
3553,Sub-Saharan Africa,Rwanda,Meat,Online,L,,,
3554,Australia and Oceania,Tonga,Beverages,Online,M,,,
3555,Europe,Andorra,Vegetables,Offline,L,,,
3556,Central America and the Caribbean,Saint Lucia,Baby Food,Online,M,,,
3557,Sub-Saharan Africa,Togo,Clothes,Online,C,,,
3558,Middle East and North Africa,Syria,Clothes,Offline,L,,,
3559,Sub-Saharan Africa,Guinea,Snacks,Offline,M,,,
3560,Australia and Oceania,New Zealand,Snacks,Offline,L,,,
3561,Middle East and North Africa,Israel,Office Supplies,Offline,L,,,
3562,Middle East and North Africa,Oman,Office Supplies,Online,L,,,
3563,Sub-Saharan Africa,Central African Republic,Vegetables,Online,H,,,
